Variável,Valor
x#4#4#7#5#8,0.0
Q#4#4#7,0.0
I#4#4#7,3000.000000000113
x#4#4#8#5#8,0.0
Q#4#4#8,30000.0
I#4#4#8,33000.00000000012
x#4#4#9#5#8,45000.00000000009
Q#4#4#9,11999.99999999997
I#4#4#9,0.0
x#4#4#10#5#8,0.0
Q#4#4#10,0.0
I#4#4#10,0.0
x#4#4#11#5#8,0.0
Q#4#4#11,0.0
I#4#4#11,0.0
x#4#4#12#5#8,0.0
Q#4#4#12,0.0
I#4#4#12,0.0
x#4#4#13#5#8,0.0
Q#4#4#13,0.0
I#4#4#13,0.0
x#4#4#14#5#8,0.0
Q#4#4#14,0.0
I#4#4#14,0.0
x#4#4#15#5#8,0.0
Q#4#4#15,0.0
I#4#4#15,0.0
x#4#4#16#5#8,0.0
Q#4#4#16,0.0
I#4#4#16,0.0
x#4#4#17#5#8,0.0
Q#4#4#17,0.0
I#4#4#17,0.0
x#4#4#18#5#8,0.0
Q#4#4#18,0.0
I#4#4#18,0.0
x#4#4#19#5#8,0.0
Q#4#4#19,0.0
I#4#4#19,0.0
x#4#4#20#5#8,0.0
Q#4#4#20,0.0
I#4#4#20,0.0
x#4#4#21#5#8,0.0
Q#4#4#21,0.0
I#4#4#21,0.0
x#4#4#22#5#8,0.0
Q#4#4#22,0.0
I#4#4#22,0.0
x#4#4#23#5#8,0.0
Q#4#4#23,0.0
I#4#4#23,0.0
x#4#4#24#5#8,0.0
Q#4#4#24,0.0
I#4#4#24,0.0
x#4#4#25#5#8,0.0
Q#4#4#25,0.0
I#4#4#25,0.0
x#4#4#26#5#8,0.0
Q#4#4#26,0.0
I#4#4#26,0.0
x#4#4#27#5#8,0.0
Q#4#4#27,0.0
I#4#4#27,0.0
x#4#4#28#5#8,0.0
Q#4#4#28,0.0
I#4#4#28,0.0
x#4#4#29#5#8,0.0
Q#4#4#29,0.0
I#4#4#29,0.0
x#4#4#30#5#8,0.0
Q#4#4#30,0.0
I#4#4#30,0.0
yd#1#1#2#0,0.0
yd#3#1#2#0,0.0
yd#4#3#4#0,0.0
x#1#1#0#3#1,0.0
x#1#1#0#3#2,0.0
x#1#1#0#3#3,0.0
x#1#1#0#3#4,0.0
x2#1#1#2#4#1,0.0
x#1#1#0#4#1,0.0
x2#1#1#2#4#2,0.0
x#1#1#0#4#2,0.0
x2#1#1#2#4#3,0.0
x#1#1#0#4#3,0.0
x2#1#1#2#4#4,0.0
x#1#1#0#4#4,0.0
x2#1#1#2#5#1,0.0
x#1#1#0#5#1,0.0
x2#1#1#2#5#2,0.0
x#1#1#0#5#2,0.0
x2#1#1#2#5#3,0.0
x#1#1#0#5#3,0.0
x2#1#1#2#5#4,0.0
x#1#1#0#5#4,0.0
x2#1#1#3#4#1,0.0
x2#1#1#3#4#2,0.0
x2#1#1#3#4#3,0.0
x2#1#1#3#4#4,0.0
x2#1#1#3#5#1,0.0
x2#1#1#3#5#2,0.0
x2#1#1#3#5#3,0.0
x2#1#1#3#5#4,0.0
x2#1#1#4#4#1,0.0
x2#1#1#4#4#2,0.0
x2#1#1#4#4#3,0.0
x2#1#1#4#4#4,0.0
x2#1#1#4#5#1,0.0
x2#1#1#4#5#2,0.0
x2#1#1#4#5#3,0.0
x2#1#1#4#5#4,0.0
x2#1#1#5#4#1,0.0
x2#1#1#5#4#2,0.0
x2#1#1#5#4#3,0.0
x2#1#1#5#4#4,0.0
x2#1#1#5#5#1,0.0
x2#1#1#5#5#2,0.0
x2#1#1#5#5#3,0.0
x2#1#1#5#5#4,0.0
x2#1#1#6#4#1,0.0
x2#1#1#6#4#2,0.0
x2#1#1#6#4#3,0.0
x2#1#1#6#4#4,0.0
x2#1#1#6#5#1,0.0
x2#1#1#6#5#2,0.0
x2#1#1#6#5#3,0.0
x2#1#1#6#5#4,0.0
x2#1#1#7#4#1,0.0
x2#1#1#7#4#2,0.0
x2#1#1#7#4#3,0.0
x2#1#1#7#4#4,0.0
x2#1#1#7#5#1,0.0
x2#1#1#7#5#2,0.0
x2#1#1#7#5#3,0.0
x2#1#1#7#5#4,0.0
x2#1#1#8#4#1,0.0
x2#1#1#8#4#2,0.0
x2#1#1#8#4#3,0.0
x2#1#1#8#4#4,0.0
x2#1#1#8#5#1,0.0
x2#1#1#8#5#2,0.0
x2#1#1#8#5#3,0.0
x2#1#1#8#5#4,0.0
x2#1#1#9#4#1,0.0
x2#1#1#9#4#2,0.0
x2#1#1#9#4#3,0.0
x2#1#1#9#4#4,0.0
x2#1#1#9#5#1,0.0
x2#1#1#9#5#2,0.0
x2#1#1#9#5#3,0.0
x2#1#1#9#5#4,0.0
x2#1#1#10#4#1,0.0
x2#1#1#10#4#2,0.0
x2#1#1#10#4#3,0.0
x2#1#1#10#4#4,0.0
x2#1#1#10#5#1,0.0
x2#1#1#10#5#2,0.0
x2#1#1#10#5#3,0.0
x2#1#1#10#5#4,0.0
x2#1#1#11#4#1,0.0
x2#1#1#11#4#2,0.0
x2#1#1#11#4#3,0.0
x2#1#1#11#4#4,0.0
x2#1#1#11#5#1,0.0
x2#1#1#11#5#2,0.0
x2#1#1#11#5#3,0.0
x2#1#1#11#5#4,0.0
x2#1#1#12#4#1,0.0
x2#1#1#12#4#2,0.0
x2#1#1#12#4#3,0.0
x2#1#1#12#4#4,0.0
x2#1#1#12#5#1,0.0
x2#1#1#12#5#2,0.0
x2#1#1#12#5#3,0.0
x2#1#1#12#5#4,0.0
x2#1#1#13#4#1,0.0
x2#1#1#13#4#2,0.0
x2#1#1#13#4#3,0.0
x2#1#1#13#4#4,0.0
x2#1#1#13#5#1,0.0
x2#1#1#13#5#2,0.0
x2#1#1#13#5#3,0.0
x2#1#1#13#5#4,0.0
x2#1#1#14#4#1,0.0
x2#1#1#14#4#2,0.0
x2#1#1#14#4#3,0.0
x2#1#1#14#4#4,0.0
x2#1#1#14#5#1,0.0
x2#1#1#14#5#2,0.0
x2#1#1#14#5#3,0.0
x2#1#1#14#5#4,0.0
x2#1#1#15#4#1,0.0
x2#1#1#15#4#2,0.0
x2#1#1#15#4#3,0.0
x2#1#1#15#4#4,0.0
x2#1#1#15#5#1,0.0
x2#1#1#15#5#2,0.0
x2#1#1#15#5#3,0.0
x2#1#1#15#5#4,0.0
x2#1#1#16#4#1,0.0
x2#1#1#16#4#2,0.0
x2#1#1#16#4#3,0.0
x2#1#1#16#4#4,0.0
x2#1#1#16#5#1,0.0
x2#1#1#16#5#2,0.0
x2#1#1#16#5#3,0.0
x2#1#1#16#5#4,0.0
x2#1#1#17#4#1,0.0
x2#1#1#17#4#2,0.0
x2#1#1#17#4#3,0.0
x2#1#1#17#4#4,0.0
x2#1#1#17#5#1,0.0
x2#1#1#17#5#2,0.0
x2#1#1#17#5#3,0.0
x2#1#1#17#5#4,0.0
x2#1#1#18#4#1,0.0
x2#1#1#18#4#2,0.0
x2#1#1#18#4#3,0.0
x2#1#1#18#4#4,0.0
x2#1#1#18#5#1,0.0
x2#1#1#18#5#2,0.0
x2#1#1#18#5#3,0.0
x2#1#1#18#5#4,0.0
x2#1#1#19#4#1,0.0
x2#1#1#19#4#2,0.0
x2#1#1#19#4#3,0.0
x2#1#1#19#4#4,0.0
x2#1#1#19#5#1,0.0
x2#1#1#19#5#2,0.0
x2#1#1#19#5#3,0.0
x2#1#1#19#5#4,0.0
x2#1#1#20#4#1,0.0
x2#1#1#20#4#2,0.0
x2#1#1#20#4#3,0.0
x2#1#1#20#4#4,0.0
x2#1#1#20#5#1,0.0
x2#1#1#20#5#2,0.0
x2#1#1#20#5#3,0.0
x2#1#1#20#5#4,0.0
x2#1#1#21#4#1,0.0
x2#1#1#21#4#2,0.0
x2#1#1#21#4#3,0.0
x2#1#1#21#4#4,0.0
x2#1#1#21#5#1,0.0
x2#1#1#21#5#2,0.0
x2#1#1#21#5#3,0.0
x2#1#1#21#5#4,0.0
x2#1#1#22#4#1,0.0
x2#1#1#22#4#2,0.0
x2#1#1#22#4#3,0.0
x2#1#1#22#4#4,0.0
x2#1#1#22#5#1,0.0
x2#1#1#22#5#2,0.0
x2#1#1#22#5#3,0.0
x2#1#1#22#5#4,0.0
x2#1#1#23#4#1,0.0
x2#1#1#23#4#2,0.0
x2#1#1#23#4#3,0.0
x2#1#1#23#4#4,0.0
x2#1#1#23#5#1,0.0
x2#1#1#23#5#2,0.0
x2#1#1#23#5#3,0.0
x2#1#1#23#5#4,0.0
x2#1#1#24#4#1,0.0
x2#1#1#24#4#2,0.0
x2#1#1#24#4#3,0.0
x2#1#1#24#4#4,0.0
x2#1#1#24#5#1,0.0
x2#1#1#24#5#2,0.0
x2#1#1#24#5#3,0.0
x2#1#1#24#5#4,0.0
x2#1#1#25#4#1,0.0
x2#1#1#25#4#2,0.0
x2#1#1#25#4#3,0.0
x2#1#1#25#4#4,0.0
x2#1#1#25#5#1,0.0
x2#1#1#25#5#2,0.0
x2#1#1#25#5#3,0.0
x2#1#1#25#5#4,0.0
x2#1#1#26#4#1,0.0
x2#1#1#26#4#2,0.0
x2#1#1#26#4#3,0.0
x2#1#1#26#4#4,0.0
x2#1#1#26#5#1,0.0
x2#1#1#26#5#2,0.0
x2#1#1#26#5#3,0.0
x2#1#1#26#5#4,0.0
x2#1#1#27#4#1,0.0
x2#1#1#27#4#2,0.0
x2#1#1#27#4#3,0.0
x2#1#1#27#4#4,0.0
x2#1#1#27#5#1,0.0
x2#1#1#27#5#2,0.0
x2#1#1#27#5#3,0.0
x2#1#1#27#5#4,0.0
x2#1#1#28#4#1,0.0
x2#1#1#28#4#2,0.0
x2#1#1#28#4#3,0.0
x2#1#1#28#4#4,0.0
x2#1#1#28#5#1,0.0
x2#1#1#28#5#2,0.0
x2#1#1#28#5#3,0.0
x2#1#1#28#5#4,0.0
x2#1#1#29#4#1,0.0
x2#1#1#29#4#2,0.0
x2#1#1#29#4#3,0.0
x2#1#1#29#4#4,0.0
x2#1#1#29#5#1,0.0
x2#1#1#29#5#2,0.0
x2#1#1#29#5#3,0.0
x2#1#1#29#5#4,0.0
x2#1#1#30#4#1,0.0
x2#1#1#30#4#2,0.0
x2#1#1#30#4#3,0.0
x2#1#1#30#4#4,0.0
x2#1#1#30#5#1,0.0
x2#1#1#30#5#2,0.0
x2#1#1#30#5#3,0.0
x2#1#1#30#5#4,0.0
x#1#2#0#3#1,0.0
x#1#2#0#3#2,0.0
x#1#2#0#3#3,0.0
x#1#2#0#3#4,0.0
x2#1#2#2#4#1,0.0
x#1#2#0#4#1,0.0
x2#1#2#2#4#2,0.0
x#1#2#0#4#2,0.0
x2#1#2#2#4#3,0.0
x#1#2#0#4#3,0.0
x2#1#2#2#4#4,0.0
x#1#2#0#4#4,0.0
x2#1#2#2#5#1,0.0
x#1#2#0#5#1,0.0
x2#1#2#2#5#2,0.0
x#1#2#0#5#2,0.0
x2#1#2#2#5#3,0.0
x#1#2#0#5#3,0.0
x2#1#2#2#5#4,0.0
x#1#2#0#5#4,0.0
x2#1#2#3#4#1,0.0
x2#1#2#3#4#2,0.0
x2#1#2#3#4#3,0.0
x2#1#2#3#4#4,0.0
x2#1#2#3#5#1,-2.2737367544323206e-13
x2#1#2#3#5#2,0.0
x2#1#2#3#5#3,1000.0000000000002
x2#1#2#3#5#4,0.0
x2#1#2#4#4#1,0.0
x2#1#2#4#4#2,0.0
x2#1#2#4#4#3,0.0
x2#1#2#4#4#4,0.0
x2#1#2#4#5#1,0.0
x2#1#2#4#5#2,0.0
x2#1#2#4#5#3,0.0
x2#1#2#4#5#4,0.0
x2#1#2#5#4#1,0.0
x2#1#2#5#4#2,0.0
x2#1#2#5#4#3,0.0
x2#1#2#5#4#4,0.0
x2#1#2#5#5#1,0.0
x2#1#2#5#5#2,0.0
x2#1#2#5#5#3,0.0
x2#1#2#5#5#4,1000.0
x2#1#2#6#4#1,0.0
x2#1#2#6#4#2,0.0
x2#1#2#6#4#3,0.0
x2#1#2#6#4#4,0.0
x2#1#2#6#5#1,0.0
x2#1#2#6#5#2,0.0
x2#1#2#6#5#3,0.0
x2#1#2#6#5#4,0.0
x2#1#2#7#4#1,0.0
x2#1#2#7#4#2,0.0
x2#1#2#7#4#3,0.0
x2#1#2#7#4#4,0.0
x2#1#2#7#5#1,0.0
x2#1#2#7#5#2,0.0
x2#1#2#7#5#3,0.0
x2#1#2#7#5#4,0.0
x2#1#2#8#4#1,0.0
x2#1#2#8#4#2,0.0
x2#1#2#8#4#3,0.0
x2#1#2#8#4#4,0.0
x2#1#2#8#5#1,0.0
x2#1#2#8#5#2,0.0
x2#1#2#8#5#3,0.0
x2#1#2#8#5#4,0.0
x2#1#2#9#4#1,0.0
x2#1#2#9#4#2,0.0
x2#1#2#9#4#3,0.0
x2#1#2#9#4#4,0.0
x2#1#2#9#5#1,0.0
x2#1#2#9#5#2,0.0
x2#1#2#9#5#3,0.0
x2#1#2#9#5#4,0.0
x2#1#2#10#4#1,0.0
x2#1#2#10#4#2,0.0
x2#1#2#10#4#3,0.0
x2#1#2#10#4#4,0.0
x2#1#2#10#5#1,0.0
x2#1#2#10#5#2,0.0
x2#1#2#10#5#3,0.0
x2#1#2#10#5#4,0.0
x2#1#2#11#4#1,0.0
x2#1#2#11#4#2,0.0
x2#1#2#11#4#3,0.0
x2#1#2#11#4#4,0.0
x2#1#2#11#5#1,0.0
x2#1#2#11#5#2,0.0
x2#1#2#11#5#3,0.0
x2#1#2#11#5#4,0.0
x2#1#2#12#4#1,0.0
x2#1#2#12#4#2,0.0
x2#1#2#12#4#3,0.0
x2#1#2#12#4#4,0.0
x2#1#2#12#5#1,0.0
x2#1#2#12#5#2,0.0
x2#1#2#12#5#3,0.0
x2#1#2#12#5#4,0.0
x2#1#2#13#4#1,0.0
x2#1#2#13#4#2,0.0
x2#1#2#13#4#3,0.0
x2#1#2#13#4#4,0.0
x2#1#2#13#5#1,0.0
x2#1#2#13#5#2,0.0
x2#1#2#13#5#3,0.0
x2#1#2#13#5#4,0.0
x2#1#2#14#4#1,0.0
x2#1#2#14#4#2,0.0
x2#1#2#14#4#3,0.0
x2#1#2#14#4#4,0.0
x2#1#2#14#5#1,0.0
x2#1#2#14#5#2,0.0
x2#1#2#14#5#3,0.0
x2#1#2#14#5#4,0.0
x2#1#2#15#4#1,0.0
x2#1#2#15#4#2,0.0
x2#1#2#15#4#3,0.0
x2#1#2#15#4#4,0.0
x2#1#2#15#5#1,0.0
x2#1#2#15#5#2,0.0
x2#1#2#15#5#3,0.0
x2#1#2#15#5#4,0.0
x2#1#2#16#4#1,0.0
x2#1#2#16#4#2,0.0
x2#1#2#16#4#3,0.0
x2#1#2#16#4#4,0.0
x2#1#2#16#5#1,0.0
x2#1#2#16#5#2,0.0
x2#1#2#16#5#3,0.0
x2#1#2#16#5#4,0.0
x2#1#2#17#4#1,0.0
x2#1#2#17#4#2,0.0
x2#1#2#17#4#3,0.0
x2#1#2#17#4#4,0.0
x2#1#2#17#5#1,0.0
x2#1#2#17#5#2,0.0
x2#1#2#17#5#3,0.0
x2#1#2#17#5#4,0.0
x2#1#2#18#4#1,0.0
x2#1#2#18#4#2,0.0
x2#1#2#18#4#3,0.0
x2#1#2#18#4#4,0.0
x2#1#2#18#5#1,0.0
x2#1#2#18#5#2,0.0
x2#1#2#18#5#3,0.0
x2#1#2#18#5#4,0.0
x2#1#2#19#4#1,0.0
x2#1#2#19#4#2,0.0
x2#1#2#19#4#3,0.0
x2#1#2#19#4#4,0.0
x2#1#2#19#5#1,0.0
x2#1#2#19#5#2,0.0
x2#1#2#19#5#3,0.0
x2#1#2#19#5#4,0.0
x2#1#2#20#4#1,0.0
x2#1#2#20#4#2,0.0
x2#1#2#20#4#3,0.0
x2#1#2#20#4#4,0.0
x2#1#2#20#5#1,0.0
x2#1#2#20#5#2,0.0
x2#1#2#20#5#3,0.0
x2#1#2#20#5#4,0.0
x2#1#2#21#4#1,0.0
x2#1#2#21#4#2,0.0
x2#1#2#21#4#3,0.0
x2#1#2#21#4#4,0.0
x2#1#2#21#5#1,0.0
x2#1#2#21#5#2,0.0
x2#1#2#21#5#3,0.0
x2#1#2#21#5#4,0.0
x2#1#2#22#4#1,0.0
x2#1#2#22#4#2,0.0
x2#1#2#22#4#3,0.0
x2#1#2#22#4#4,0.0
x2#1#2#22#5#1,0.0
x2#1#2#22#5#2,0.0
x2#1#2#22#5#3,0.0
x2#1#2#22#5#4,0.0
x2#1#2#23#4#1,0.0
x2#1#2#23#4#2,0.0
x2#1#2#23#4#3,0.0
x2#1#2#23#4#4,0.0
x2#1#2#23#5#1,0.0
x2#1#2#23#5#2,0.0
x2#1#2#23#5#3,0.0
x2#1#2#23#5#4,0.0
x2#1#2#24#4#1,0.0
x2#1#2#24#4#2,0.0
x2#1#2#24#4#3,0.0
x2#1#2#24#4#4,0.0
x2#1#2#24#5#1,0.0
x2#1#2#24#5#2,0.0
x2#1#2#24#5#3,0.0
x2#1#2#24#5#4,0.0
x2#1#2#25#4#1,0.0
x2#1#2#25#4#2,0.0
x2#1#2#25#4#3,0.0
x2#1#2#25#4#4,0.0
x2#1#2#25#5#1,0.0
x2#1#2#25#5#2,8460.0
x2#1#2#25#5#3,0.0
x2#1#2#25#5#4,12960.0
x2#1#2#26#4#1,0.0
x2#1#2#26#4#2,0.0
x2#1#2#26#4#3,0.0
x2#1#2#26#4#4,0.0
x2#1#2#26#5#1,19580.0
x2#1#2#26#5#2,0.0
x2#1#2#26#5#3,0.0
x2#1#2#26#5#4,0.0
x2#1#2#27#4#1,0.0
x2#1#2#27#4#2,0.0
x2#1#2#27#4#3,0.0
x2#1#2#27#4#4,0.0
x2#1#2#27#5#1,0.0
x2#1#2#27#5#2,0.0
x2#1#2#27#5#3,0.0
x2#1#2#27#5#4,0.0
x2#1#2#28#4#1,0.0
x2#1#2#28#4#2,0.0
x2#1#2#28#4#3,0.0
x2#1#2#28#4#4,0.0
x2#1#2#28#5#1,0.0
x2#1#2#28#5#2,0.0
x2#1#2#28#5#3,0.0
x2#1#2#28#5#4,0.0
x2#1#2#29#4#1,0.0
x2#1#2#29#4#2,0.0
x2#1#2#29#4#3,0.0
x2#1#2#29#4#4,0.0
x2#1#2#29#5#1,0.0
x2#1#2#29#5#2,0.0
x2#1#2#29#5#3,0.0
x2#1#2#29#5#4,0.0
x2#1#2#30#4#1,0.0
x2#1#2#30#4#2,0.0
x2#1#2#30#4#3,0.0
x2#1#2#30#4#4,0.0
x2#1#2#30#5#1,0.0
x2#1#2#30#5#2,0.0
x2#1#2#30#5#3,0.0
x2#1#2#30#5#4,0.0
x2#1#3#1#3#6,0.0
x#1#3#0#3#6,0.0
x2#1#3#1#3#7,0.0
x#1#3#0#3#7,0.0
x#1#3#0#4#6,0.0
x#1#3#0#4#7,0.0
x2#1#3#2#5#6,0.0
x#1#3#0#5#6,0.0
x2#1#3#2#5#7,0.0
x#1#3#0#5#7,0.0
x2#1#3#2#3#6,0.0
x2#1#3#2#3#7,0.0
x2#1#3#3#5#6,0.0
x2#1#3#3#5#7,0.0
x2#1#3#3#3#6,0.0
x2#1#3#3#3#7,0.0
x2#1#3#4#5#6,0.0
x2#1#3#4#5#7,0.0
x2#1#3#4#3#6,0.0
x2#1#3#4#3#7,0.0
x2#1#3#5#5#6,0.0
x2#1#3#5#5#7,0.0
x2#1#3#5#3#6,0.0
x2#1#3#5#3#7,0.0
x2#1#3#6#5#6,0.0
x2#1#3#6#5#7,0.0
x2#1#3#6#3#6,0.0
x2#1#3#6#3#7,0.0
x2#1#3#7#5#6,0.0
x2#1#3#7#5#7,0.0
x2#1#3#7#3#6,0.0
x2#1#3#7#3#7,0.0
x2#1#3#8#5#6,-6.548361852765083e-11
x2#1#3#8#5#7,0.0
x2#1#3#8#3#6,0.0
x2#1#3#8#3#7,0.0
x2#1#3#9#5#6,0.0
x2#1#3#9#5#7,0.0
x2#1#3#9#3#6,0.0
x2#1#3#9#3#7,0.0
x2#1#3#10#5#6,0.0
x2#1#3#10#5#7,0.0
x2#1#3#10#3#6,0.0
x2#1#3#10#3#7,0.0
x2#1#3#11#5#6,0.0
x2#1#3#11#5#7,0.0
x2#1#3#11#3#6,0.0
x2#1#3#11#3#7,0.0
x2#1#3#12#5#6,0.0
x2#1#3#12#5#7,0.0
x2#1#3#12#3#6,0.0
x2#1#3#12#3#7,0.0
x2#1#3#13#5#6,0.0
x2#1#3#13#5#7,0.0
x2#1#3#13#3#6,0.0
x2#1#3#13#3#7,0.0
x2#1#3#14#5#6,0.0
x2#1#3#14#5#7,0.0
x2#1#3#14#3#6,0.0
x2#1#3#14#3#7,0.0
x2#1#3#15#5#6,0.0
x2#1#3#15#5#7,0.0
x2#1#3#15#3#6,0.0
x2#1#3#15#3#7,0.0
x2#1#3#16#5#6,0.0
x2#1#3#16#5#7,0.0
x2#1#3#16#3#6,0.0
x2#1#3#16#3#7,0.0
x2#1#3#17#5#6,0.0
x2#1#3#17#5#7,0.0
x2#1#3#17#3#6,0.0
x2#1#3#17#3#7,0.0
x2#1#3#18#5#6,0.0
x2#1#3#18#5#7,0.0
x2#1#3#18#3#6,0.0
x2#1#3#18#3#7,0.0
x2#1#3#19#5#6,0.0
x2#1#3#19#5#7,0.0
x2#1#3#19#3#6,0.0
x2#1#3#19#3#7,0.0
x2#1#3#20#5#6,0.0
x2#1#3#20#5#7,0.0
x2#1#3#20#3#6,0.0
x2#1#3#20#3#7,0.0
x2#1#3#21#5#6,0.0
x2#1#3#21#5#7,0.0
x2#1#3#21#3#6,0.0
x2#1#3#21#3#7,0.0
x2#1#3#22#5#6,0.0
x2#1#3#22#5#7,0.0
x2#1#3#22#3#6,0.0
x2#1#3#22#3#7,0.0
x2#1#3#23#5#6,0.0
x2#1#3#23#5#7,0.0
x2#1#3#23#3#6,0.0
x2#1#3#23#3#7,0.0
x2#1#3#24#5#6,0.0
x2#1#3#24#5#7,0.0
x2#1#3#24#3#6,0.0
x2#1#3#24#3#7,0.0
x2#1#3#25#5#6,0.0
x2#1#3#25#5#7,0.0
x2#1#3#25#3#6,0.0
x2#1#3#25#3#7,0.0
x2#1#3#26#5#6,0.0
x2#1#3#26#5#7,0.0
x2#1#3#26#3#6,0.0
x2#1#3#26#3#7,0.0
x2#1#3#27#5#6,0.0
x2#1#3#27#5#7,0.0
x2#1#3#27#3#6,0.0
x2#1#3#27#3#7,0.0
x2#1#3#28#5#6,0.0
x2#1#3#28#5#7,0.0
x2#1#3#28#3#6,0.0
x2#1#3#28#3#7,0.0
x2#1#3#29#5#6,0.0
x2#1#3#29#5#7,0.0
x2#1#3#29#3#6,0.0
x2#1#3#29#3#7,0.0
x2#1#3#30#5#6,0.0
x2#1#3#30#5#7,0.0
x2#1#3#30#3#6,0.0
x2#1#3#30#3#7,0.0
x2#2#5#2#5#5,0.0
x#2#5#0#5#5,0.0
x2#2#5#3#5#5,1000.0
x2#2#5#4#5#5,0.0
x2#2#5#5#5#5,0.0
x2#2#5#6#5#5,0.0
x2#2#5#7#5#5,0.0
x2#2#5#8#5#5,0.0
x2#2#5#9#5#5,0.0
x2#2#5#10#5#5,0.0
x2#2#5#11#5#5,17192.0
x2#2#5#12#5#5,0.0
x2#2#5#13#5#5,0.0
x2#2#5#14#5#5,0.0
x2#2#5#15#5#5,0.0
x2#2#5#16#5#5,0.0
x2#2#5#17#5#5,0.0
x2#2#5#18#5#5,0.0
x2#2#5#19#5#5,0.0
x2#2#5#20#5#5,0.0
x2#2#5#21#5#5,16808.0
x2#2#5#22#5#5,0.0
x2#2#5#23#5#5,0.0
x2#2#5#24#5#5,0.0
x2#2#5#25#5#5,0.0
x2#2#5#26#5#5,0.0
x2#2#5#27#5#5,0.0
x2#2#5#28#5#5,0.0
x2#2#5#29#5#5,0.0
x2#2#5#30#5#5,0.0
x2#3#1#2#5#1,0.0
x#3#1#0#5#1,0.0
x2#3#1#2#5#2,0.0
x#3#1#0#5#2,0.0
x2#3#1#2#5#3,0.0
x#3#1#0#5#3,0.0
x2#3#1#2#5#4,0.0
x#3#1#0#5#4,0.0
x#3#1#0#1#1,0.0
x#3#1#0#1#2,0.0
x#3#1#0#1#3,0.0
x#3#1#0#1#4,0.0
x2#3#1#3#5#1,0.0
x2#3#1#3#5#2,0.0
x2#3#1#3#5#3,0.0
x2#3#1#3#5#4,0.0
x2#3#1#4#5#1,0.0
x2#3#1#4#5#2,0.0
x2#3#1#4#5#3,0.0
x2#3#1#4#5#4,0.0
x2#3#1#5#5#1,0.0
x2#3#1#5#5#2,0.0
x2#3#1#5#5#3,0.0
x2#3#1#5#5#4,0.0
x2#3#1#6#5#1,0.0
x2#3#1#6#5#2,0.0
x2#3#1#6#5#3,0.0
x2#3#1#6#5#4,0.0
x2#3#1#7#5#1,0.0
x2#3#1#7#5#2,0.0
x2#3#1#7#5#3,0.0
x2#3#1#7#5#4,0.0
x2#3#1#8#5#1,0.0
x2#3#1#8#5#2,0.0
x2#3#1#8#5#3,0.0
x2#3#1#8#5#4,0.0
x2#3#1#9#5#1,0.0
x2#3#1#9#5#2,0.0
x2#3#1#9#5#3,0.0
x2#3#1#9#5#4,0.0
x2#3#1#10#5#1,0.0
x2#3#1#10#5#2,0.0
x2#3#1#10#5#3,0.0
x2#3#1#10#5#4,0.0
x2#3#1#11#5#1,0.0
x2#3#1#11#5#2,0.0
x2#3#1#11#5#3,0.0
x2#3#1#11#5#4,0.0
x2#3#1#12#5#1,0.0
x2#3#1#12#5#2,0.0
x2#3#1#12#5#3,0.0
x2#3#1#12#5#4,0.0
x2#3#1#13#5#1,0.0
x2#3#1#13#5#2,0.0
x2#3#1#13#5#3,0.0
x2#3#1#13#5#4,0.0
x2#3#1#14#5#1,0.0
x2#3#1#14#5#2,0.0
x2#3#1#14#5#3,0.0
x2#3#1#14#5#4,0.0
x2#3#1#15#5#1,0.0
x2#3#1#15#5#2,0.0
x2#3#1#15#5#3,0.0
x2#3#1#15#5#4,0.0
x2#3#1#16#5#1,0.0
x2#3#1#16#5#2,0.0
x2#3#1#16#5#3,0.0
x2#3#1#16#5#4,0.0
x2#3#1#17#5#1,0.0
x2#3#1#17#5#2,0.0
x2#3#1#17#5#3,0.0
x2#3#1#17#5#4,0.0
x2#3#1#18#5#1,0.0
x2#3#1#18#5#2,0.0
x2#3#1#18#5#3,0.0
x2#3#1#18#5#4,0.0
x2#3#1#19#5#1,0.0
x2#3#1#19#5#2,0.0
x2#3#1#19#5#3,0.0
x2#3#1#19#5#4,0.0
x2#3#1#20#5#1,0.0
x2#3#1#20#5#2,0.0
x2#3#1#20#5#3,0.0
x2#3#1#20#5#4,0.0
x2#3#1#21#5#1,0.0
x2#3#1#21#5#2,0.0
x2#3#1#21#5#3,0.0
x2#3#1#21#5#4,0.0
x2#3#1#22#5#1,0.0
x2#3#1#22#5#2,0.0
x2#3#1#22#5#3,0.0
x2#3#1#22#5#4,0.0
x2#3#1#23#5#1,0.0
x2#3#1#23#5#2,0.0
x2#3#1#23#5#3,0.0
x2#3#1#23#5#4,0.0
x2#3#1#24#5#1,0.0
x2#3#1#24#5#2,0.0
x2#3#1#24#5#3,0.0
x2#3#1#24#5#4,0.0
x2#3#1#25#5#1,0.0
x2#3#1#25#5#2,0.0
x2#3#1#25#5#3,0.0
x2#3#1#25#5#4,0.0
x2#3#1#26#5#1,0.0
x2#3#1#26#5#2,0.0
x2#3#1#26#5#3,0.0
x2#3#1#26#5#4,0.0
x2#3#1#27#5#1,0.0
x2#3#1#27#5#2,0.0
x2#3#1#27#5#3,0.0
x2#3#1#27#5#4,0.0
x2#3#1#28#5#1,0.0
x2#3#1#28#5#2,0.0
x2#3#1#28#5#3,0.0
x2#3#1#28#5#4,0.0
x2#3#1#29#5#1,0.0
x2#3#1#29#5#2,0.0
x2#3#1#29#5#3,0.0
x2#3#1#29#5#4,0.0
